"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR104889"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_5455"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_5455"
"MNXR102028"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3292"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3292"
"MNXR105144"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4338"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4338"
"MNXR107309"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_342"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_342"
"MNXR107310"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_2657"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_2657"
"MNXR107311"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_1676 or yHMPu5000041862_Candida_golubevii@Seq_342"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_1676;yHMPu5000041862_Candida_golubevii@Seq_342"
"MNXR103412"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_1817 or yHMPu5000041862_Candida_golubevii@Seq_242 or yHMPu5000041862_Candida_golubevii@Seq_2426 or yHMPu5000041862_Candida_golubevii@Seq_3326"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_1817;yHMPu5000041862_Candida_golubevii@Seq_242;yHMPu5000041862_Candida_golubevii@Seq_2426;yHMPu5000041862_Candida_golubevii@Seq_3326"
"MNXR103439"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4260 or yHMPu5000041862_Candida_golubevii@Seq_2718 or yHMPu5000041862_Candida_golubevii@Seq_527 or yHMPu5000041862_Candida_golubevii@Seq_15 or yHMPu5000041862_Candida_golubevii@Seq_4674 or yHMPu5000041862_Candida_golubevii@Seq_4545"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4260;yHMPu5000041862_Candida_golubevii@Seq_2718;yHMPu5000041862_Candida_golubevii@Seq_527;yHMPu5000041862_Candida_golubevii@Seq_15;yHMPu5000041862_Candida_golubevii@Seq_4674;yHMPu5000041862_Candida_golubevii@Seq_4545"
"MNXR104901"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_1381"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_1381"
"MNXR104823"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_5056 or yHMPu5000041862_Candida_golubevii@Seq_5495 or yHMPu5000041862_Candida_golubevii@Seq_619 or yHMPu5000041862_Candida_golubevii@Seq_4602 or yHMPu5000041862_Candida_golubevii@Seq_5226"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_5056;yHMPu5000041862_Candida_golubevii@Seq_5495;yHMPu5000041862_Candida_golubevii@Seq_619;yHMPu5000041862_Candida_golubevii@Seq_4602;yHMPu5000041862_Candida_golubevii@Seq_5226"
"MNXR105243"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3635 or yHMPu5000041862_Candida_golubevii@Seq_1741"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3635;yHMPu5000041862_Candida_golubevii@Seq_1741"
"MNXR107333"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3060 or yHMPu5000041862_Candida_golubevii@Seq_1423"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3060;yHMPu5000041862_Candida_golubevii@Seq_1423"
"MNXR103345"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_2272"	"yHMPu5000041862_Candida_golubevii@Seq_2272"	"yHMPu5000041862_Candida_golubevii@Seq_2272"	"yHMPu5000041862_Candida_golubevii@Seq_2272"
"MNXR107340"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_2888 or yHMPu5000041862_Candida_golubevii@Seq_1062"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_2888;yHMPu5000041862_Candida_golubevii@Seq_1062"
"MNXR107349"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4566"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4566"
"MNXR96228"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_3166"	"yHMPu5000041862_Candida_golubevii@Seq_3166"	"yHMPu5000041862_Candida_golubevii@Seq_3166"	"yHMPu5000041862_Candida_golubevii@Seq_3166"
"MNXR107374"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_4348"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_4348"
"MNXR96811"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000041862_Candida_golubevii@Seq_3403 or yHMPu5000041862_Candida_golubevii@Seq_931"	"yHMPu5000041862_Candida_golubevii@Seq_3403"	"yHMPu5000041862_Candida_golubevii@Seq_3403"	"yHMPu5000041862_Candida_golubevii@Seq_3403;yHMPu5000041862_Candida_golubevii@Seq_931"
"MNXR107393"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_3302"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_3302"
"MNXR97399"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_782 or yHMPu5000041862_Candida_golubevii@Seq_5455"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_782;yHMPu5000041862_Candida_golubevii@Seq_5455"
"MNXR97400"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_782 or yHMPu5000041862_Candida_golubevii@Seq_5455"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_782;yHMPu5000041862_Candida_golubevii@Seq_5455"
"MNXR97403"	"RAVEN_kegg"	"yHMPu5000041862_Candida_golubevii@Seq_2619 or yHMPu5000041862_Candida_golubevii@Seq_3801"	NA	""	"yHMPu5000041862_Candida_golubevii@Seq_2619;yHMPu5000041862_Candida_golubevii@Seq_3801"
