"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR104940"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_895 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_707"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_895;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_707"
"MNXR100040"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2155"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2155"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2155"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2155"
"MNXR106812"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2834"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2834"
"MNXR99459"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1736"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1736"
"MNXR99464"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1736"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1736"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1736"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1736"
"MNXR96132"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2216"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2216"
"MNXR100287"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3144"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3144"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3144"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3144"
"MNXR95842"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2088"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3167"	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2088;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3167"
"MNXR96208"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1276"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_1276"
"MNXR106816"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2395"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2395"
"MNXR105161"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_209"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_209"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_209"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_209"
"MNXR99705"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2318"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2318"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2318"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2318"
"MNXR95493"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_125"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_125"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_125"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_125"
"MNXR99707"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2378"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2378"
"MNXR95948"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2385"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2385"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2385"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2385"
"MNXR96229"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3274"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3274"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3274"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3274"
"MNXR99985"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2736"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2736"
"MNXR106821"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"
"MNXR100003"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134 or yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4354;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3308;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_4134;yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_2003"
"MNXR97776"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3049"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3049"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3049"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3049"
"MNXR106834"	"RAVEN_kegg"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3191"	NA	""	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3191"
"MNXR100796"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3159"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3159"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3159"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis@Seq_3159"
