"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR111352"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_152"	NA	""	"Candida_sorboxylosa@Seq_152"
"MNXR111354"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1475"	NA	""	"Candida_sorboxylosa@Seq_1475"
"MNXR111355"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2947"	NA	""	"Candida_sorboxylosa@Seq_2947"
"MNXR111356"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2947"	NA	""	"Candida_sorboxylosa@Seq_2947"
"MNXR111357"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1475"	NA	""	"Candida_sorboxylosa@Seq_1475"
"MNXR101081"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_4012"	NA	""	"Candida_sorboxylosa@Seq_4012"
"MNXR111358"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_4012"	NA	""	"Candida_sorboxylosa@Seq_4012"
"MNXR111394"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2822 or Candida_sorboxylosa@Seq_2140"	NA	""	"Candida_sorboxylosa@Seq_2822;Candida_sorboxylosa@Seq_2140"
"MNXR111395"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2822 or Candida_sorboxylosa@Seq_2140"	NA	""	"Candida_sorboxylosa@Seq_2822;Candida_sorboxylosa@Seq_2140"
"MNXR111442"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_657 or Candida_sorboxylosa@Seq_4324"	NA	""	"Candida_sorboxylosa@Seq_657;Candida_sorboxylosa@Seq_4324"
"MNXR111471"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3199"	NA	""	"Candida_sorboxylosa@Seq_3199"
"MNXR111474"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2097"	NA	""	"Candida_sorboxylosa@Seq_2097"
"MNXR111475"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3199"	NA	""	"Candida_sorboxylosa@Seq_3199"
"MNXR111478"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2097"	NA	""	"Candida_sorboxylosa@Seq_2097"
"MNXR111479"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3199"	NA	""	"Candida_sorboxylosa@Seq_3199"
"MNXR111482"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2097"	NA	""	"Candida_sorboxylosa@Seq_2097"
"MNXR111517"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3199"	NA	""	"Candida_sorboxylosa@Seq_3199"
"MNXR111520"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2097"	NA	""	"Candida_sorboxylosa@Seq_2097"
"MNXR111533"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3199"	NA	""	"Candida_sorboxylosa@Seq_3199"
"MNXR111536"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2097"	NA	""	"Candida_sorboxylosa@Seq_2097"
"MNXR111564"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2036"	NA	""	"Candida_sorboxylosa@Seq_2036"
"MNXR111686"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1839"	NA	""	"Candida_sorboxylosa@Seq_1839"
"MNXR111724"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_95 or Candida_sorboxylosa@Seq_2959"	NA	""	"Candida_sorboxylosa@Seq_95;Candida_sorboxylosa@Seq_2959"
"MNXR111765"	"RAVEN_kegg;RAVEN_biocyc"	"Candida_sorboxylosa@Seq_1226"	"Candida_sorboxylosa@Seq_1226"	"Candida_sorboxylosa@Seq_1226"	"Candida_sorboxylosa@Seq_1226"
"MNXR104500"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_152"	NA	""	"Candida_sorboxylosa@Seq_152"
"MNXR111783"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3165 or Candida_sorboxylosa@Seq_1797"	NA	""	"Candida_sorboxylosa@Seq_3165;Candida_sorboxylosa@Seq_1797"
"MNXR111785"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3108"	NA	""	"Candida_sorboxylosa@Seq_3108"
"MNXR95055"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_607"	NA	""	"Candida_sorboxylosa@Seq_607"
"MNXR95071"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1767"	NA	""	"Candida_sorboxylosa@Seq_1767"
"MNXR111792"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2775"	NA	""	"Candida_sorboxylosa@Seq_2775"
"MNXR95106"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2637"	NA	""	"Candida_sorboxylosa@Seq_2637"
"MNXR111800"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_2731"	NA	""	"Candida_sorboxylosa@Seq_2731"
"MNXR95107"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_137"	NA	""	"Candida_sorboxylosa@Seq_137"
"MNXR111821"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_1944 or Candida_sorboxylosa@Seq_4245 or Candida_sorboxylosa@Seq_2858 or Candida_sorboxylosa@Seq_2295"	NA	""	"Candida_sorboxylosa@Seq_1944;Candida_sorboxylosa@Seq_4245;Candida_sorboxylosa@Seq_2858;Candida_sorboxylosa@Seq_2295"
"MNXR111836"	"RAVEN_kegg"	"Candida_sorboxylosa@Seq_3155 or Candida_sorboxylosa@Seq_761 or Candida_sorboxylosa@Seq_1800 or Candida_sorboxylosa@Seq_2596 or Candida_sorboxylosa@Seq_3459"	NA	""	"Candida_sorboxylosa@Seq_3155;Candida_sorboxylosa@Seq_761;Candida_sorboxylosa@Seq_1800;Candida_sorboxylosa@Seq_2596;Candida_sorboxylosa@Seq_3459"
