"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR122846"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3305"	""	"Tortispora_caseinolytica@Seq_3305"
"MNXR115218"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2016"	""	"Tortispora_caseinolytica@Seq_2016"
"MNXR122084"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1595"	""	"Tortispora_caseinolytica@Seq_1595"
"MNXR122011"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3167"	""	"Tortispora_caseinolytica@Seq_3167"
"MNXR102133"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3167"	""	"Tortispora_caseinolytica@Seq_3167"
"MNXR117582"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_571"	""	"Tortispora_caseinolytica@Seq_571"
"MNXR121212"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2769"	""	"Tortispora_caseinolytica@Seq_2769"
"MNXR122008"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_449"	""	"Tortispora_caseinolytica@Seq_449"
"MNXR122007"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2391 or Tortispora_caseinolytica@Seq_2681 or Tortispora_caseinolytica@Seq_2877 or Tortispora_caseinolytica@Seq_2988"	""	"Tortispora_caseinolytica@Seq_2391;Tortispora_caseinolytica@Seq_2681;Tortispora_caseinolytica@Seq_2877;Tortispora_caseinolytica@Seq_2988"
"MNXR95722"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2391 or Tortispora_caseinolytica@Seq_2681 or Tortispora_caseinolytica@Seq_2877 or Tortispora_caseinolytica@Seq_2988"	""	"Tortispora_caseinolytica@Seq_2391;Tortispora_caseinolytica@Seq_2681;Tortispora_caseinolytica@Seq_2877;Tortispora_caseinolytica@Seq_2988"
"MNXR122004"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4582"	""	"Tortispora_caseinolytica@Seq_4582"
"MNXR95716"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2391 or Tortispora_caseinolytica@Seq_2681 or Tortispora_caseinolytica@Seq_2877 or Tortispora_caseinolytica@Seq_2988"	""	"Tortispora_caseinolytica@Seq_2391;Tortispora_caseinolytica@Seq_2681;Tortispora_caseinolytica@Seq_2877;Tortispora_caseinolytica@Seq_2988"
"MNXR95720"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2391 or Tortispora_caseinolytica@Seq_2681 or Tortispora_caseinolytica@Seq_2877 or Tortispora_caseinolytica@Seq_2988"	""	"Tortispora_caseinolytica@Seq_2391;Tortispora_caseinolytica@Seq_2681;Tortispora_caseinolytica@Seq_2877;Tortispora_caseinolytica@Seq_2988"
