"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR99623"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2060 or Dekkera_bruxellensis@Seq_1042"	NA	""	"Dekkera_bruxellensis@Seq_2060;Dekkera_bruxellensis@Seq_1042"
"MNXR99592"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2060 or Dekkera_bruxellensis@Seq_1042"	NA	""	"Dekkera_bruxellensis@Seq_2060;Dekkera_bruxellensis@Seq_1042"
"MNXR100912"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_5316 or Dekkera_bruxellensis@Seq_2706"	"Dekkera_bruxellensis@Seq_5316"	"Dekkera_bruxellensis@Seq_5316"	"Dekkera_bruxellensis@Seq_5316;Dekkera_bruxellensis@Seq_2706"
"MNXR108840"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2822"	NA	""	"Dekkera_bruxellensis@Seq_2822"
"MNXR108846"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4723"	NA	""	"Dekkera_bruxellensis@Seq_4723"
"MNXR100552"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5578"	NA	""	"Dekkera_bruxellensis@Seq_5578"
"MNXR95483"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2401"	NA	""	"Dekkera_bruxellensis@Seq_2401"
"MNXR96330"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_175"	NA	""	"Dekkera_bruxellensis@Seq_175"
"MNXR95220"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_175"	NA	""	"Dekkera_bruxellensis@Seq_175"
"MNXR108861"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3193"	NA	""	"Dekkera_bruxellensis@Seq_3193"
"MNXR95866"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1808"	NA	""	"Dekkera_bruxellensis@Seq_1808"
"MNXR102726"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_2850 or Dekkera_bruxellensis@Seq_4638"	"Dekkera_bruxellensis@Seq_2850"	"Dekkera_bruxellensis@Seq_2850"	"Dekkera_bruxellensis@Seq_2850;Dekkera_bruxellensis@Seq_4638"
"MNXR101555"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_3303"	"Dekkera_bruxellensis@Seq_3303"	"Dekkera_bruxellensis@Seq_3303"	"Dekkera_bruxellensis@Seq_3303"
"MNXR101759"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1861"	NA	""	"Dekkera_bruxellensis@Seq_1861"
"MNXR100878"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3161"	NA	""	"Dekkera_bruxellensis@Seq_3161"
"MNXR104270"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_1956"	"Dekkera_bruxellensis@Seq_1956"	"Dekkera_bruxellensis@Seq_1956"	"Dekkera_bruxellensis@Seq_1956"
"MNXR94886"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4560"	NA	""	"Dekkera_bruxellensis@Seq_4560"
"MNXR108884"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4560"	NA	""	"Dekkera_bruxellensis@Seq_4560"
"MNXR97523"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4205"	NA	""	"Dekkera_bruxellensis@Seq_4205"
"MNXR100904"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4205"	NA	""	"Dekkera_bruxellensis@Seq_4205"
"MNXR97358"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_4064"	"Dekkera_bruxellensis@Seq_4064"	"Dekkera_bruxellensis@Seq_4064"	"Dekkera_bruxellensis@Seq_4064"
"MNXR102616"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2609"	NA	""	"Dekkera_bruxellensis@Seq_2609"
"MNXR105368"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2609"	NA	""	"Dekkera_bruxellensis@Seq_2609"
"MNXR100611"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4154"	NA	""	"Dekkera_bruxellensis@Seq_4154"
"MNXR108896"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2686 or Dekkera_bruxellensis@Seq_313 or Dekkera_bruxellensis@Seq_3676 or Dekkera_bruxellensis@Seq_2393 or Dekkera_bruxellensis@Seq_3965 or Dekkera_bruxellensis@Seq_3665 or Dekkera_bruxellensis@Seq_3069 or Dekkera_bruxellensis@Seq_1665 or Dekkera_bruxellensis@Seq_1033 or Dekkera_bruxellensis@Seq_5340 or Dekkera_bruxellensis@Seq_1249 or Dekkera_bruxellensis@Seq_308"	NA	""	"Dekkera_bruxellensis@Seq_2686;Dekkera_bruxellensis@Seq_313;Dekkera_bruxellensis@Seq_3676;Dekkera_bruxellensis@Seq_2393;Dekkera_bruxellensis@Seq_3965;Dekkera_bruxellensis@Seq_3665;Dekkera_bruxellensis@Seq_3069;Dekkera_bruxellensis@Seq_1665;Dekkera_bruxellensis@Seq_1033;Dekkera_bruxellensis@Seq_5340;Dekkera_bruxellensis@Seq_1249;Dekkera_bruxellensis@Seq_308"
"MNXR97501"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4207"	NA	""	"Dekkera_bruxellensis@Seq_4207"
"MNXR108904"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_4551"	"Dekkera_bruxellensis@Seq_4551"	"Dekkera_bruxellensis@Seq_4551"	"Dekkera_bruxellensis@Seq_4551"
"MNXR108914"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_464"	NA	""	"Dekkera_bruxellensis@Seq_464"
"MNXR108926"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4609"	NA	""	"Dekkera_bruxellensis@Seq_4609"
"MNXR108934"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1901 or Dekkera_bruxellensis@Seq_1196 or Dekkera_bruxellensis@Seq_5595 or Dekkera_bruxellensis@Seq_4477 or Dekkera_bruxellensis@Seq_3524 or Dekkera_bruxellensis@Seq_5016"	NA	""	"Dekkera_bruxellensis@Seq_1901;Dekkera_bruxellensis@Seq_1196;Dekkera_bruxellensis@Seq_5595;Dekkera_bruxellensis@Seq_4477;Dekkera_bruxellensis@Seq_3524;Dekkera_bruxellensis@Seq_5016"
"MNXR108935"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_327"	NA	""	"Dekkera_bruxellensis@Seq_327"
"MNXR103045"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_1227 or Dekkera_bruxellensis@Seq_2383 or Dekkera_bruxellensis@Seq_2658"	"Dekkera_bruxellensis@Seq_4154"	""	"Dekkera_bruxellensis@Seq_1227;Dekkera_bruxellensis@Seq_2383;Dekkera_bruxellensis@Seq_2658;Dekkera_bruxellensis@Seq_4154"
"MNXR94951"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_5316"	"Dekkera_bruxellensis@Seq_5316"	"Dekkera_bruxellensis@Seq_5316"	"Dekkera_bruxellensis@Seq_5316"
"MNXR94941"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5316"	NA	""	"Dekkera_bruxellensis@Seq_5316"
"MNXR94876"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4560"	NA	""	"Dekkera_bruxellensis@Seq_4560"
"MNXR94953"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5316"	NA	""	"Dekkera_bruxellensis@Seq_5316"
"MNXR94888"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_4560"	"Dekkera_bruxellensis@Seq_4560"	"Dekkera_bruxellensis@Seq_4560"	"Dekkera_bruxellensis@Seq_4560"
"MNXR94946"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5316"	NA	""	"Dekkera_bruxellensis@Seq_5316"
"MNXR94881"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4560"	NA	""	"Dekkera_bruxellensis@Seq_4560"
"MNXR100811"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_5044"	"Dekkera_bruxellensis@Seq_5044"	"Dekkera_bruxellensis@Seq_5044"	"Dekkera_bruxellensis@Seq_5044"
"MNXR108966"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4651"	NA	""	"Dekkera_bruxellensis@Seq_4651"
"MNXR95639"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_357"	NA	""	"Dekkera_bruxellensis@Seq_357"
"MNXR94944"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5316"	NA	""	"Dekkera_bruxellensis@Seq_5316"
"MNXR94879"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_4560"	"Dekkera_bruxellensis@Seq_4560"	"Dekkera_bruxellensis@Seq_4560"	"Dekkera_bruxellensis@Seq_4560"
"MNXR108978"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_327"	NA	""	"Dekkera_bruxellensis@Seq_327"
"MNXR108987"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1130"	NA	""	"Dekkera_bruxellensis@Seq_1130"
"MNXR95665"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3228 or Dekkera_bruxellensis@Seq_583"	NA	""	"Dekkera_bruxellensis@Seq_3228;Dekkera_bruxellensis@Seq_583"
"MNXR103169"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_355"	"Dekkera_bruxellensis@Seq_355"	"Dekkera_bruxellensis@Seq_355"	"Dekkera_bruxellensis@Seq_355"
"MNXR95883"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2029 or Dekkera_bruxellensis@Seq_2049"	NA	""	"Dekkera_bruxellensis@Seq_2029;Dekkera_bruxellensis@Seq_2049"
"MNXR95215"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2029 or Dekkera_bruxellensis@Seq_2049"	NA	""	"Dekkera_bruxellensis@Seq_2029;Dekkera_bruxellensis@Seq_2049"
"MNXR109041"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3239"	NA	""	"Dekkera_bruxellensis@Seq_3239"
"MNXR109042"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3239"	NA	""	"Dekkera_bruxellensis@Seq_3239"
"MNXR94862"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_4404"	"Dekkera_bruxellensis@Seq_4404"	"Dekkera_bruxellensis@Seq_4404"	"Dekkera_bruxellensis@Seq_4404"
"MNXR109081"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4560"	NA	""	"Dekkera_bruxellensis@Seq_4560"
"MNXR109082"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_5316 or Dekkera_bruxellensis@Seq_2706"	NA	""	"Dekkera_bruxellensis@Seq_5316;Dekkera_bruxellensis@Seq_2706"
"MNXR95200"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4053"	NA	""	"Dekkera_bruxellensis@Seq_4053"
