"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR121649"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2192"	""	"yHMPu5000035037_Candida_montana@Seq_2192"
"MNXR117197"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5004"	""	"yHMPu5000035037_Candida_montana@Seq_5004"
"MNXR102173"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4673"	""	"yHMPu5000035037_Candida_montana@Seq_4673"
"MNXR123249"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_521 or yHMPu5000035037_Candida_montana@Seq_2357"	""	"yHMPu5000035037_Candida_montana@Seq_521;yHMPu5000035037_Candida_montana@Seq_2357"
"MNXR115039"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2222"	""	"yHMPu5000035037_Candida_montana@Seq_2222"
"MNXR117598"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_779"	""	"yHMPu5000035037_Candida_montana@Seq_779"
"MNXR105156"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5301"	""	"yHMPu5000035037_Candida_montana@Seq_5301"
"MNXR117571"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2076"	""	"yHMPu5000035037_Candida_montana@Seq_2076"
"MNXR115648"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_583 or yHMPu5000035037_Candida_montana@Seq_1068"	""	"yHMPu5000035037_Candida_montana@Seq_583;yHMPu5000035037_Candida_montana@Seq_1068"
"MNXR117595"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4641"	""	"yHMPu5000035037_Candida_montana@Seq_4641"
"MNXR117568"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5240"	""	"yHMPu5000035037_Candida_montana@Seq_5240"
"MNXR115983"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2495 or yHMPu5000035037_Candida_montana@Seq_5801"	""	"yHMPu5000035037_Candida_montana@Seq_2495;yHMPu5000035037_Candida_montana@Seq_5801"
"MNXR117933"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2769"	""	"yHMPu5000035037_Candida_montana@Seq_2769"
"MNXR117584"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4824"	""	"yHMPu5000035037_Candida_montana@Seq_4824"
"MNXR102172"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4673"	""	"yHMPu5000035037_Candida_montana@Seq_4673"
"MNXR116866"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1686"	""	"yHMPu5000035037_Candida_montana@Seq_1686"
"metacyc:RXN-19940"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1188"	""	"yHMPu5000035037_Candida_montana@Seq_1188"
"MNXR117510"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4182"	""	"yHMPu5000035037_Candida_montana@Seq_4182"
"MNXR117198"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5004"	""	"yHMPu5000035037_Candida_montana@Seq_5004"
"MNXR115033"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4114"	""	"yHMPu5000035037_Candida_montana@Seq_4114"
"MNXR117599"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_779"	""	"yHMPu5000035037_Candida_montana@Seq_779"
"MNXR117647"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4027"	""	"yHMPu5000035037_Candida_montana@Seq_4027"
"MNXR117573"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2642"	""	"yHMPu5000035037_Candida_montana@Seq_2642"
"MNXR117195"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5004"	""	"yHMPu5000035037_Candida_montana@Seq_5004"
"MNXR116849"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1049 or yHMPu5000035037_Candida_montana@Seq_5365"	""	"yHMPu5000035037_Candida_montana@Seq_1049;yHMPu5000035037_Candida_montana@Seq_5365"
"MNXR117569"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_484"	""	"yHMPu5000035037_Candida_montana@Seq_484"
"MNXR117505"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2169"	""	"yHMPu5000035037_Candida_montana@Seq_2169"
"MNXR117566"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4667"	""	"yHMPu5000035037_Candida_montana@Seq_4667"
"MNXR115187"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3171"	""	"yHMPu5000035037_Candida_montana@Seq_3171"
"MNXR117323"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4789"	""	"yHMPu5000035037_Candida_montana@Seq_4789"
"MNXR116826"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4199"	""	"yHMPu5000035037_Candida_montana@Seq_4199"
"MNXR101266"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_259 or yHMPu5000035037_Candida_montana@Seq_628 or yHMPu5000035037_Candida_montana@Seq_1377 or yHMPu5000035037_Candida_montana@Seq_1460 or yHMPu5000035037_Candida_montana@Seq_2073 or yHMPu5000035037_Candida_montana@Seq_2778 or yHMPu5000035037_Candida_montana@Seq_3737 or yHMPu5000035037_Candida_montana@Seq_4126 or yHMPu5000035037_Candida_montana@Seq_4373"	""	"yHMPu5000035037_Candida_montana@Seq_259;yHMPu5000035037_Candida_montana@Seq_628;yHMPu5000035037_Candida_montana@Seq_1377;yHMPu5000035037_Candida_montana@Seq_1460;yHMPu5000035037_Candida_montana@Seq_2073;yHMPu5000035037_Candida_montana@Seq_2778;yHMPu5000035037_Candida_montana@Seq_3737;yHMPu5000035037_Candida_montana@Seq_4126;yHMPu5000035037_Candida_montana@Seq_4373"
"MNXR115011"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3142"	""	"yHMPu5000035037_Candida_montana@Seq_3142"
"MNXR116078"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_279 or yHMPu5000035037_Candida_montana@Seq_427 or yHMPu5000035037_Candida_montana@Seq_1246 or yHMPu5000035037_Candida_montana@Seq_2273 or yHMPu5000035037_Candida_montana@Seq_2752 or yHMPu5000035037_Candida_montana@Seq_3414 or yHMPu5000035037_Candida_montana@Seq_4296"	""	"yHMPu5000035037_Candida_montana@Seq_279;yHMPu5000035037_Candida_montana@Seq_427;yHMPu5000035037_Candida_montana@Seq_1246;yHMPu5000035037_Candida_montana@Seq_2273;yHMPu5000035037_Candida_montana@Seq_2752;yHMPu5000035037_Candida_montana@Seq_3414;yHMPu5000035037_Candida_montana@Seq_4296"
"MNXR116800"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5154"	""	"yHMPu5000035037_Candida_montana@Seq_5154"
"MNXR100343"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5301"	""	"yHMPu5000035037_Candida_montana@Seq_5301"
"MNXR116065"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4723"	""	"yHMPu5000035037_Candida_montana@Seq_4723"
"metacyc:RXN-19707"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5781"	""	"yHMPu5000035037_Candida_montana@Seq_5781"
"MNXR105347"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_749 or yHMPu5000035037_Candida_montana@Seq_5464"	""	"yHMPu5000035037_Candida_montana@Seq_749;yHMPu5000035037_Candida_montana@Seq_5464"
"MNXR104238"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_749 or yHMPu5000035037_Candida_montana@Seq_5464"	""	"yHMPu5000035037_Candida_montana@Seq_749;yHMPu5000035037_Candida_montana@Seq_5464"
"MNXR116784"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_456"	""	"yHMPu5000035037_Candida_montana@Seq_456"
"MNXR118263"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2288 or yHMPu5000035037_Candida_montana@Seq_3982"	""	"yHMPu5000035037_Candida_montana@Seq_2288;yHMPu5000035037_Candida_montana@Seq_3982"
"MNXR121131"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1863"	""	"yHMPu5000035037_Candida_montana@Seq_1863"
