"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR100811"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_2349"	"yHMPu5000034637_Ogataea_populiabae@Seq_2349"	"yHMPu5000034637_Ogataea_populiabae@Seq_2349"	"yHMPu5000034637_Ogataea_populiabae@Seq_2349"
"MNXR108966"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_483"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_483"
"MNXR95639"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4188"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4188"
"MNXR94944"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_3302 or yHMPu5000034637_Ogataea_populiabae@Seq_4205 or yHMPu5000034637_Ogataea_populiabae@Seq_1238"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_3302;yHMPu5000034637_Ogataea_populiabae@Seq_4205;yHMPu5000034637_Ogataea_populiabae@Seq_1238"
"MNXR94879"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"
"MNXR108978"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_287"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_287"
"MNXR108987"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_915"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_915"
"MNXR95665"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_156"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_156"
"MNXR103169"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_3024"	"yHMPu5000034637_Ogataea_populiabae@Seq_3024"	"yHMPu5000034637_Ogataea_populiabae@Seq_3024"	"yHMPu5000034637_Ogataea_populiabae@Seq_3024"
"MNXR95883"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2234 or yHMPu5000034637_Ogataea_populiabae@Seq_4592"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2234;yHMPu5000034637_Ogataea_populiabae@Seq_4592"
"MNXR95215"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2234 or yHMPu5000034637_Ogataea_populiabae@Seq_4592"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2234;yHMPu5000034637_Ogataea_populiabae@Seq_4592"
"MNXR109041"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_4711 or yHMPu5000034637_Ogataea_populiabae@Seq_2508"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_4711;yHMPu5000034637_Ogataea_populiabae@Seq_2508"
