"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95748"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2534 or yHMPu5000034986_Candida_oregonensis@Seq_1888 or yHMPu5000034986_Candida_oregonensis@Seq_2669 or yHMPu5000034986_Candida_oregonensis@Seq_680 or yHMPu5000034986_Candida_oregonensis@Seq_69"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2534;yHMPu5000034986_Candida_oregonensis@Seq_1888;yHMPu5000034986_Candida_oregonensis@Seq_2669;yHMPu5000034986_Candida_oregonensis@Seq_680;yHMPu5000034986_Candida_oregonensis@Seq_69"
"MNXR95862"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_428 or yHMPu5000034986_Candida_oregonensis@Seq_1396"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_428;yHMPu5000034986_Candida_oregonensis@Seq_1396"
"MNXR101662"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4534"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4534"
"MNXR103101"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2292"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2292"
"MNXR106753"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3941 or yHMPu5000034986_Candida_oregonensis@Seq_2741"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3941;yHMPu5000034986_Candida_oregonensis@Seq_2741"
"MNXR106754"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3941 or yHMPu5000034986_Candida_oregonensis@Seq_2741"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3941;yHMPu5000034986_Candida_oregonensis@Seq_2741"
"MNXR95195"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_1771 or yHMPu5000034986_Candida_oregonensis@Seq_2775"	"yHMPu5000034986_Candida_oregonensis@Seq_2775"	"yHMPu5000034986_Candida_oregonensis@Seq_2775"	"yHMPu5000034986_Candida_oregonensis@Seq_1771;yHMPu5000034986_Candida_oregonensis@Seq_2775"
"MNXR101666"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4534"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4534"
"MNXR97402"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_303 or yHMPu5000034986_Candida_oregonensis@Seq_527"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_303;yHMPu5000034986_Candida_oregonensis@Seq_527"
"MNXR104809"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_303 or yHMPu5000034986_Candida_oregonensis@Seq_527"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_303;yHMPu5000034986_Candida_oregonensis@Seq_527"
"MNXR97401"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_303 or yHMPu5000034986_Candida_oregonensis@Seq_527"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_303;yHMPu5000034986_Candida_oregonensis@Seq_527"
"MNXR104810"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_303 or yHMPu5000034986_Candida_oregonensis@Seq_527"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_303;yHMPu5000034986_Candida_oregonensis@Seq_527"
"MNXR106759"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3845"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3845"
"MNXR99672"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_698 or yHMPu5000034986_Candida_oregonensis@Seq_4486"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_698;yHMPu5000034986_Candida_oregonensis@Seq_4486"
"MNXR100142"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_525 or yHMPu5000034986_Candida_oregonensis@Seq_4957"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_525;yHMPu5000034986_Candida_oregonensis@Seq_4957"
"MNXR102528"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_523 or yHMPu5000034986_Candida_oregonensis@Seq_177"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_523;yHMPu5000034986_Candida_oregonensis@Seq_177"
"MNXR100807"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2437 or yHMPu5000034986_Candida_oregonensis@Seq_1544 or yHMPu5000034986_Candida_oregonensis@Seq_1754"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2437;yHMPu5000034986_Candida_oregonensis@Seq_1544;yHMPu5000034986_Candida_oregonensis@Seq_1754"
"MNXR100885"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4843"
"MNXR102032"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_5073"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_5073"
"MNXR105162"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"
"MNXR102190"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_4235"	"yHMPu5000034986_Candida_oregonensis@Seq_4235"	"yHMPu5000034986_Candida_oregonensis@Seq_4235"	"yHMPu5000034986_Candida_oregonensis@Seq_4235"
"MNXR105142"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_2764"	"yHMPu5000034986_Candida_oregonensis@Seq_2764"	"yHMPu5000034986_Candida_oregonensis@Seq_2764"	"yHMPu5000034986_Candida_oregonensis@Seq_2764"
"MNXR105177"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4843"
"MNXR105163"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4843"
"MNXR105164"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4843"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4843"
"MNXR96927"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_1527"	"yHMPu5000034986_Candida_oregonensis@Seq_1527"	"yHMPu5000034986_Candida_oregonensis@Seq_1527"	"yHMPu5000034986_Candida_oregonensis@Seq_1527"
"MNXR95844"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_37 or yHMPu5000034986_Candida_oregonensis@Seq_5160"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_37;yHMPu5000034986_Candida_oregonensis@Seq_5160"
"MNXR95843"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_37 or yHMPu5000034986_Candida_oregonensis@Seq_5160"	"yHMPu5000034986_Candida_oregonensis@Seq_37 or yHMPu5000034986_Candida_oregonensis@Seq_5160"	"yHMPu5000034986_Candida_oregonensis@Seq_37;yHMPu5000034986_Candida_oregonensis@Seq_5160"	"yHMPu5000034986_Candida_oregonensis@Seq_37;yHMPu5000034986_Candida_oregonensis@Seq_5160"
"MNXR100946"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4710"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4710"
"MNXR106774"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4632"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4632"
"MNXR106779"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_5085"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_5085"
"MNXR104714"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_3560 or yHMPu5000034986_Candida_oregonensis@Seq_577 or yHMPu5000034986_Candida_oregonensis@Seq_3369"	"yHMPu5000034986_Candida_oregonensis@Seq_3560"	"yHMPu5000034986_Candida_oregonensis@Seq_3560"	"yHMPu5000034986_Candida_oregonensis@Seq_3560;yHMPu5000034986_Candida_oregonensis@Seq_577;yHMPu5000034986_Candida_oregonensis@Seq_3369"
"MNXR95217"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3609"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3609"
"MNXR104384"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3855"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3855"
"MNXR97012"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_4152 or yHMPu5000034986_Candida_oregonensis@Seq_1140"	"yHMPu5000034986_Candida_oregonensis@Seq_4152"	"yHMPu5000034986_Candida_oregonensis@Seq_4152"	"yHMPu5000034986_Candida_oregonensis@Seq_4152;yHMPu5000034986_Candida_oregonensis@Seq_1140"
"MNXR106783"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3987"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3987"
"MNXR106784"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_67"	"yHMPu5000034986_Candida_oregonensis@Seq_67"	"yHMPu5000034986_Candida_oregonensis@Seq_67"	"yHMPu5000034986_Candida_oregonensis@Seq_67"
