"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR95201"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_232"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_232"
"MNXR108483"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_892"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_892"
"MNXR108487"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"
"MNXR95762"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1194 or yHMPu5000035640_Yamadazyma_philogaea@Seq_3866 or yHMPu5000035640_Yamadazyma_philogaea@Seq_3287 or yHMPu5000035640_Yamadazyma_philogaea@Seq_1276"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1194;yHMPu5000035640_Yamadazyma_philogaea@Seq_3866;yHMPu5000035640_Yamadazyma_philogaea@Seq_3287;yHMPu5000035640_Yamadazyma_philogaea@Seq_1276"
"MNXR108494"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2644 or yHMPu5000035640_Yamadazyma_philogaea@Seq_74 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2889 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2044"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2644;yHMPu5000035640_Yamadazyma_philogaea@Seq_74;yHMPu5000035640_Yamadazyma_philogaea@Seq_2889;yHMPu5000035640_Yamadazyma_philogaea@Seq_2044"
"MNXR108508"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2160"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2160"
"MNXR103521"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3154"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3154"
"MNXR100256"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4333 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2927"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4333;yHMPu5000035640_Yamadazyma_philogaea@Seq_2927"
"MNXR108518"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2794 or yHMPu5000035640_Yamadazyma_philogaea@Seq_4695 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2436"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2794;yHMPu5000035640_Yamadazyma_philogaea@Seq_4695;yHMPu5000035640_Yamadazyma_philogaea@Seq_2436"
"MNXR108524"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4722"
