"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR115906"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2304"	""	"Tetrapisispora_blattae@Seq_2304"
"MNXR123220"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_4164"	""	"Tetrapisispora_blattae@Seq_4164"
"MNXR95858"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_4164"	""	"Tetrapisispora_blattae@Seq_4164"
"MNXR123208"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3078"	""	"Tetrapisispora_blattae@Seq_3078"
"MNXR119162"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_137 or Tetrapisispora_blattae@Seq_1820 or Tetrapisispora_blattae@Seq_2599"	""	"Tetrapisispora_blattae@Seq_137;Tetrapisispora_blattae@Seq_1820;Tetrapisispora_blattae@Seq_2599"
"MNXR119161"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_421 or Tetrapisispora_blattae@Seq_1124"	""	"Tetrapisispora_blattae@Seq_421;Tetrapisispora_blattae@Seq_1124"
"MNXR119160"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_137 or Tetrapisispora_blattae@Seq_1820 or Tetrapisispora_blattae@Seq_2599"	""	"Tetrapisispora_blattae@Seq_137;Tetrapisispora_blattae@Seq_1820;Tetrapisispora_blattae@Seq_2599"
"MNXR119159"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_421 or Tetrapisispora_blattae@Seq_1124"	""	"Tetrapisispora_blattae@Seq_421;Tetrapisispora_blattae@Seq_1124"
"MNXR119137"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3824"	""	"Tetrapisispora_blattae@Seq_3824"
"MNXR119136"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1509 or Tetrapisispora_blattae@Seq_4351"	""	"Tetrapisispora_blattae@Seq_1509;Tetrapisispora_blattae@Seq_4351"
"MNXR119135"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_4351"	""	"Tetrapisispora_blattae@Seq_4351"
"MNXR119114"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3785 or Tetrapisispora_blattae@Seq_5109"	""	"Tetrapisispora_blattae@Seq_3785;Tetrapisispora_blattae@Seq_5109"
"MNXR119113"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1898 or Tetrapisispora_blattae@Seq_2772 or Tetrapisispora_blattae@Seq_4397"	""	"Tetrapisispora_blattae@Seq_1898;Tetrapisispora_blattae@Seq_2772;Tetrapisispora_blattae@Seq_4397"
"MNXR115886"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_464 or Tetrapisispora_blattae@Seq_4621"	""	"Tetrapisispora_blattae@Seq_464;Tetrapisispora_blattae@Seq_4621"
"MNXR119112"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3785 or Tetrapisispora_blattae@Seq_5109"	""	"Tetrapisispora_blattae@Seq_3785;Tetrapisispora_blattae@Seq_5109"
"MNXR119104"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1005"	""	"Tetrapisispora_blattae@Seq_1005"
